blue,crop_type,green,nir,nir08,red,rededge1,rededge2,rededge3,swir16,swir22,time,unique_id,x,y
3448,cocoa,3640,4936,5258,3622,4120,4788,5007,5072,3852,2022-12-04,PIXEL_0003,0.9477532118277356,7.169249767181851
1488,cocoa,1755,3619,3812,1692,2266,3065,3427,3352,2425,2022-12-09,PIXEL_0003,0.9477532118277356,7.169249767181851
1528,cocoa,1768,3596,3789,1708,2269,3053,3413,3334,2422,2022-12-09,PIXEL_0003,0.9477532118277356,7.169249767181851
1458,cocoa,1708,3352,3480,1693,2161,2887,3123,3306,2364,2022-12-14,PIXEL_0003,0.9477532118277356,7.169249767181851
1482,cocoa,1712,3334,3464,1700,2164,2881,3117,3292,2362,2022-12-14,PIXEL_0003,0.9477532118277356,7.169249767181851
1516,cocoa,1678,3186,3272,1686,2107,2790,3050,3261,2470,2022-12-19,PIXEL_0003,0.9477532118277356,7.169249767181851
1508,cocoa,1675,3182,3269,1684,2105,2787,3048,3257,2464,2022-12-19,PIXEL_0003,0.9477532118277356,7.169249767181851
1604,cocoa,1791,3332,3431,1852,2273,2925,3161,3500,2624,2022-12-29,PIXEL_0003,0.9477532118277356,7.169249767181851
1609,cocoa,1795,3320,3424,1858,2273,2917,3156,3495,2622,2022-12-29,PIXEL_0003,0.9477532118277356,7.169249767181851
1778,cocoa,2096,3544,3812,2226,2641,3286,3416,3759,2761,2023-01-03,PIXEL_0003,0.9477532118277356,7.169249767181851
1678,cocoa,2046,3556,3840,2196,2633,3293,3419,3779,2767,2023-01-03,PIXEL_0003,0.9477532118277356,7.169249767181851
1552,cocoa,1842,3422,3638,1955,2421,2955,3301,3724,2781,2023-01-08,PIXEL_0003,0.9477532118277356,7.169249767181851
1693,cocoa,1929,3398,3598,2018,2445,2955,3281,3677,2767,2023-01-08,PIXEL_0003,0.9477532118277356,7.169249767181851
1424,cocoa,1642,3050,3267,1844,2282,2662,2997,3758,2837,2023-01-18,PIXEL_0003,0.9477532118277356,7.169249767181851
1524,cocoa,1709,3033,3241,1884,2291,2665,2985,3725,2828,2023-01-18,PIXEL_0003,0.9477532118277356,7.169249767181851
1597,cocoa,1802,3078,3468,1962,2387,2845,3049,3941,2971,2023-01-28,PIXEL_0003,0.9477532118277356,7.169249767181851
1628,cocoa,1820,3064,3450,1974,2386,2840,3041,3931,2965,2023-01-28,PIXEL_0003,0.9477532118277356,7.169249767181851
1518,cocoa,1698,2975,3323,1804,2190,2769,2971,3629,2649,2023-02-02,PIXEL_0003,0.9477532118277356,7.169249767181851
1450,cocoa,1656,2988,3355,1778,2176,2775,2988,3653,2656,2023-02-02,PIXEL_0003,0.9477532118277356,7.169249767181851
2866,cocoa,3008,4176,4287,3078,3394,3913,4102,4140,3222,2023-02-17,PIXEL_0003,0.9477532118277356,7.169249767181851
1670,cocoa,2156,3680,4092,2388,2847,3477,3795,4059,2977,2023-02-22,PIXEL_0003,0.9477532118277356,7.169249767181851
1720,cocoa,2194,3684,4073,2408,2850,3471,3785,4047,2974,2023-02-22,PIXEL_0003,0.9477532118277356,7.169249767181851
1554,cocoa,1788,3226,3531,1876,2297,2998,3272,3615,2585,2023-03-04,PIXEL_0003,0.9477532118277356,7.169249767181851
1558,cocoa,1788,3222,3523,1877,2295,2995,3268,3613,2586,2023-03-04,PIXEL_0003,0.9477532118277356,7.169249767181851
1658,cocoa,1883,3556,3947,1874,2332,3361,3727,3714,2755,2023-03-09,PIXEL_0003,0.9477532118277356,7.169249767181851
1608,cocoa,1852,3576,3980,1850,2318,3380,3749,3728,2755,2023-03-09,PIXEL_0003,0.9477532118277356,7.169249767181851
1587,cocoa,1788,3602,3992,1778,2281,3380,3793,3564,2553,2023-03-14,PIXEL_0003,0.9477532118277356,7.169249767181851
1596,cocoa,1795,3592,3966,1782,2276,3360,3767,3550,2547,2023-03-14,PIXEL_0003,0.9477532118277356,7.169249767181851
1565,cocoa,1708,3062,3213,1708,2049,2833,3068,2863,2173,2023-03-19,PIXEL_0003,0.9477532118277356,7.169249767181851
1670,cocoa,1921,3944,4257,1810,2389,3560,4007,3468,2501,2023-03-29,PIXEL_0003,0.9477532118277356,7.169249767181851
1435,cocoa,1773,4032,4369,1690,2343,3589,4060,3505,2504,2023-03-29,PIXEL_0003,0.9477532118277356,7.169249767181851
1468,cocoa,1920,4364,4841,1772,2423,3977,4478,3467,2350,2023-04-13,PIXEL_0003,0.9477532118277356,7.169249767181851
1522,cocoa,1946,4324,4783,1795,2430,3960,4450,3456,2351,2023-04-13,PIXEL_0003,0.9477532118277356,7.169249767181851
1704,cocoa,2072,4573,4965,1842,2522,4157,4634,3392,2396,2023-04-18,PIXEL_0003,0.9477532118277356,7.169249767181851
1713,cocoa,2082,4583,4982,1848,2531,4170,4645,3396,2399,2023-04-18,PIXEL_0003,0.9477532118277356,7.169249767181851
1583,cocoa,1954,4432,4828,1643,2406,4024,4530,3283,2202,2023-04-23,PIXEL_0003,0.9477532118277356,7.169249767181851
1562,cocoa,1937,4452,4850,1630,2404,4032,4541,3291,2204,2023-04-23,PIXEL_0003,0.9477532118277356,7.169249767181851
1447,cocoa,1824,4440,4622,1476,2261,3832,4379,3191,2177,2023-05-08,PIXEL_0003,0.9477532118277356,7.169249767181851
1308,cocoa,1766,4545,4712,1400,2254,3867,4411,3204,2171,2023-05-08,PIXEL_0003,0.9477532118277356,7.169249767181851
2042,cocoa,2482,5028,5212,2212,2927,4522,4940,3849,2683,2023-06-12,PIXEL_0003,0.9477532118277356,7.169249767181851
2038,cocoa,2472,4996,5185,2206,2914,4505,4919,3842,2682,2023-06-12,PIXEL_0003,0.9477532118277356,7.169249767181851
1594,cocoa,1946,4464,4915,1680,2394,4225,4793,3578,2353,2023-09-20,PIXEL_0003,0.9477532118277356,7.169249767181851
1626,cocoa,1964,4465,4894,1692,2405,4215,4780,3584,2356,2023-09-20,PIXEL_0003,0.9477532118277356,7.169249767181851
1870,cocoa,2198,5112,5538,1762,2594,4611,5560,3653,2382,2023-09-25,PIXEL_0003,0.9477532118277356,7.169249767181851
1866,cocoa,2182,5092,5536,1756,2592,4605,5558,3657,2388,2023-09-25,PIXEL_0003,0.9477532118277356,7.169249767181851
1458,cocoa,1858,4207,4498,1583,2300,3971,4282,3344,2173,2023-09-30,PIXEL_0003,0.9477532118277356,7.169249767181851
1445,cocoa,1852,4207,4507,1576,2304,3987,4294,3345,2175,2023-09-30,PIXEL_0003,0.9477532118277356,7.169249767181851
2350,cocoa,2508,5028,5552,2120,2900,4643,5163,3863,2602,2023-10-10,PIXEL_0003,0.9477532118277356,7.169249767181851
2372,cocoa,2534,5016,5520,2144,2914,4628,5148,3862,2600,2023-10-10,PIXEL_0003,0.9477532118277356,7.169249767181851
3354,cocoa,3176,4848,5277,2766,3407,4627,5136,3818,3067,2023-10-15,PIXEL_0003,0.9477532118277356,7.169249767181851
1516,cocoa,1856,4696,4847,1514,2268,4087,4654,3110,2045,2023-10-25,PIXEL_0003,0.9477532118277356,7.169249767181851
1536,cocoa,1863,4652,4808,1526,2263,4055,4620,3099,2045,2023-10-25,PIXEL_0003,0.9477532118277356,7.169249767181851
2268,cocoa,2660,4979,5468,2582,3319,4728,5135,4212,3098,2023-10-30,PIXEL_0003,0.9477532118277356,7.169249767181851
2260,cocoa,2642,4952,5441,2556,3301,4714,5118,4210,3097,2023-10-30,PIXEL_0003,0.9477532118277356,7.169249767181851
1531,cocoa,1960,4947,5047,1572,2399,4134,4673,3208,2119,2023-11-04,PIXEL_0003,0.9477532118277356,7.169249767181851
1539,cocoa,1961,4908,5031,1579,2400,4134,4676,3210,2122,2023-11-04,PIXEL_0003,0.9477532118277356,7.169249767181851
1580,cocoa,1952,4759,4992,1616,2424,4091,4599,3277,2115,2023-11-09,PIXEL_0003,0.9477532118277356,7.169249767181851
1583,cocoa,1952,4748,4987,1616,2422,4091,4599,3272,2113,2023-11-09,PIXEL_0003,0.9477532118277356,7.169249767181851
1498,cocoa,1797,4196,4348,1537,2233,3517,3920,3055,2066,2023-11-14,PIXEL_0003,0.9477532118277356,7.169249767181851
1522,cocoa,1809,4164,4326,1550,2236,3501,3906,3050,2065,2023-11-14,PIXEL_0003,0.9477532118277356,7.169249767181851
1482,cocoa,1792,3828,4058,1646,2286,3356,3695,3148,2141,2023-11-29,PIXEL_0003,0.9477532118277356,7.169249767181851
1467,cocoa,1785,3832,4058,1642,2284,3357,3699,3149,2141,2023-11-29,PIXEL_0003,0.9477532118277356,7.169249767181851
1482,cocoa,1728,3754,3843,1628,2210,3254,3580,3082,2082,2023-12-09,PIXEL_0003,0.9477532118277356,7.169249767181851
1490,cocoa,1731,3743,3832,1632,2208,3247,3566,3074,2079,2023-12-09,PIXEL_0003,0.9477532118277356,7.169249767181851
1546,cocoa,1798,3792,3890,1700,2241,3265,3644,3040,2130,2023-12-14,PIXEL_0003,0.9477532118277356,7.169249767181851
1554,cocoa,1804,3784,3879,1708,2238,3260,3642,3038,2129,2023-12-14,PIXEL_0003,0.9477532118277356,7.169249767181851
1478,cocoa,1754,3743,3782,1696,2219,3150,3510,3200,2199,2023-12-19,PIXEL_0003,0.9477532118277356,7.169249767181851
1478,cocoa,1756,3753,3776,1698,2217,3149,3503,3199,2197,2023-12-19,PIXEL_0003,0.9477532118277356,7.169249767181851
1530,cocoa,1756,3629,3741,1762,2273,3055,3406,3223,2296,2023-12-24,PIXEL_0003,0.9477532118277356,7.169249767181851
1584,cocoa,1788,3602,3711,1782,2277,3044,3382,3203,2292,2023-12-24,PIXEL_0003,0.9477532118277356,7.169249767181851
1516,cocoa,1838,3714,3834,1922,2407,3217,3498,3433,2376,2023-12-29,PIXEL_0003,0.9477532118277356,7.169249767181851
1465,cocoa,1807,3728,3840,1903,2398,3211,3501,3439,2377,2023-12-29,PIXEL_0003,0.9477532118277356,7.169249767181851
662,cocoa,839,2177,2270,959,1266,1778,2008,2648,1806,2022-01-03,PIXEL_0004,0.7870347533187664,6.988099243540066
525,cocoa,868,2216,2509,1078,1435,1875,2097,2756,1772,2022-01-08,PIXEL_0004,0.7870347533187664,6.988099243540066
722,cocoa,962,2386,2430,1250,1567,1926,2146,3118,2218,2022-01-23,PIXEL_0004,0.7870347533187664,6.988099243540066
1908,cocoa,2088,3114,3344,2310,2581,2807,2994,3985,3096,2022-01-28,PIXEL_0004,0.7870347533187664,6.988099243540066
1821,cocoa,2028,3474,3522,2412,2688,2926,3157,4418,3435,2022-02-02,PIXEL_0004,0.7870347533187664,6.988099243540066
2086,cocoa,2338,3686,3967,2726,3128,3360,3559,4588,3468,2022-02-07,PIXEL_0004,0.7870347533187664,6.988099243540066
1607,cocoa,1932,3326,3763,2474,2822,3041,3356,4827,3541,2022-02-17,PIXEL_0004,0.7870347533187664,6.988099243540066
2208,cocoa,2312,3250,3474,2512,2775,2964,3153,4372,3608,2022-02-22,PIXEL_0004,0.7870347533187664,6.988099243540066
1641,cocoa,1846,2958,3216,2140,2407,2582,2843,4544,3747,2022-03-04,PIXEL_0004,0.7870347533187664,6.988099243540066
1715,cocoa,1954,3284,3618,2152,2524,2933,3236,4522,3653,2022-03-14,PIXEL_0004,0.7870347533187664,6.988099243540066
1648,cocoa,1982,4094,4567,1813,2394,3882,4280,3501,2438,2022-05-08,PIXEL_0004,0.7870347533187664,6.988099243540066
1509,cocoa,1778,3868,4368,1610,2177,3649,4062,3373,2403,2022-05-13,PIXEL_0004,0.7870347533187664,6.988099243540066
1360,cocoa,1763,4152,4546,1730,2331,3876,4179,3508,2482,2022-05-18,PIXEL_0004,0.7870347533187664,6.988099243540066
1540,cocoa,1771,3896,4253,1634,2174,3534,4016,3378,2448,2022-06-02,PIXEL_0004,0.7870347533187664,6.988099243540066
1987,cocoa,2152,4288,4656,1860,2437,3917,4321,3511,2332,2022-06-17,PIXEL_0004,0.7870347533187664,6.988099243540066
2110,cocoa,2268,4184,4613,2134,2643,3847,4411,3436,2601,2022-07-22,PIXEL_0004,0.7870347533187664,6.988099243540066
1527,cocoa,1805,3857,4266,1654,2218,3482,3924,3402,2375,2022-08-06,PIXEL_0004,0.7870347533187664,6.988099243540066
1578,cocoa,1853,4066,4598,1599,2393,3772,4156,3592,2334,2022-09-25,PIXEL_0004,0.7870347533187664,6.988099243540066
1991,cocoa,2058,4100,4696,1862,2569,3891,4424,3671,2685,2022-10-10,PIXEL_0004,0.7870347533187664,6.988099243540066
1660,cocoa,1862,3666,3960,1687,2216,3310,3747,3384,2426,2022-10-20,PIXEL_0004,0.7870347533187664,6.988099243540066
1606,cocoa,1796,3617,3897,1622,2176,3323,3666,3281,2356,2022-10-30,PIXEL_0004,0.7870347533187664,6.988099243540066
2086,cocoa,2352,4331,4840,2194,2955,4148,4529,4093,2810,2022-11-14,PIXEL_0004,0.7870347533187664,6.988099243540066
1600,cocoa,1872,3584,3945,1732,2248,3267,3588,3524,2575,2022-11-19,PIXEL_0004,0.7870347533187664,6.988099243540066
1544,cocoa,1701,3267,3548,1610,2095,2990,3280,3179,2303,2022-11-29,PIXEL_0004,0.7870347533187664,6.988099243540066
1520,cocoa,1774,3192,3566,1662,2164,3012,3287,3222,2249,2022-12-04,PIXEL_0004,0.7870347533187664,6.988099243540066
1580,cocoa,1811,3316,3612,1714,2194,3010,3301,3321,2451,2022-12-09,PIXEL_0004,0.7870347533187664,6.988099243540066
1510,cocoa,1756,3169,3416,1706,2112,2877,3095,3287,2387,2022-12-14,PIXEL_0004,0.7870347533187664,6.988099243540066
1564,cocoa,1681,3035,3240,1730,2075,2703,2918,3351,2573,2022-12-19,PIXEL_0004,0.7870347533187664,6.988099243540066
1636,cocoa,1814,3257,3373,1934,2276,2811,3033,3694,2807,2022-12-29,PIXEL_0004,0.7870347533187664,6.988099243540066
1740,cocoa,2068,3452,3630,2264,2698,3067,3314,3924,2915,2023-01-03,PIXEL_0004,0.7870347533187664,6.988099243540066
1723,cocoa,1928,3416,3565,2258,2590,2951,3224,4064,3087,2023-01-08,PIXEL_0004,0.7870347533187664,6.988099243540066
2034,cocoa,2332,3764,3934,2612,3023,3328,3569,4298,3161,2023-01-13,PIXEL_0004,0.7870347533187664,6.988099243540066
1633,cocoa,1777,2707,2715,2036,2238,2345,2496,3431,3042,2023-01-18,PIXEL_0004,0.7870347533187664,6.988099243540066
1603,cocoa,1784,2719,2747,2050,2284,2405,2531,4005,3537,2023-02-02,PIXEL_0004,0.7870347533187664,6.988099243540066
2742,cocoa,2942,3556,3687,3064,3282,3401,3512,4250,3783,2023-02-17,PIXEL_0004,0.7870347533187664,6.988099243540066
1731,cocoa,2206,3192,3446,2592,2866,2913,3103,4375,3674,2023-02-22,PIXEL_0004,0.7870347533187664,6.988099243540066
1571,cocoa,1742,2620,2830,1940,2147,2320,2510,3872,3207,2023-03-04,PIXEL_0004,0.7870347533187664,6.988099243540066
1716,cocoa,1802,2499,2846,1892,2196,2426,2637,3826,3418,2023-03-09,PIXEL_0004,0.7870347533187664,6.988099243540066
1800,cocoa,2005,3190,3419,2182,2504,2912,3141,4651,4062,2023-03-14,PIXEL_0004,0.7870347533187664,6.988099243540066
1477,cocoa,1920,3873,4590,1781,2461,3787,4180,3671,2752,2023-04-13,PIXEL_0004,0.7870347533187664,6.988099243540066
1703,cocoa,1939,3489,4410,1771,2400,3672,4154,3219,2395,2023-04-18,PIXEL_0004,0.7870347533187664,6.988099243540066
1506,cocoa,1805,3983,4456,1610,2209,3708,4206,3469,2562,2023-05-08,PIXEL_0004,0.7870347533187664,6.988099243540066
2034,cocoa,2176,4296,4498,1939,2476,3795,4198,3193,2398,2023-06-12,PIXEL_0004,0.7870347533187664,6.988099243540066
1514,cocoa,1816,4005,4344,1605,2249,3636,4010,3335,2214,2023-09-30,PIXEL_0004,0.7870347533187664,6.988099243540066
1980,cocoa,2128,4068,4467,1921,2492,3704,4166,3406,2371,2023-10-15,PIXEL_0004,0.7870347533187664,6.988099243540066
1577,cocoa,1822,3647,3728,1674,2173,3149,3453,2944,2043,2023-10-30,PIXEL_0004,0.7870347533187664,6.988099243540066
1532,cocoa,1762,3665,4061,1596,2210,3307,3736,3233,2297,2023-11-04,PIXEL_0004,0.7870347533187664,6.988099243540066
1526,cocoa,1750,3521,3939,1610,2182,3340,3578,3322,2309,2023-11-09,PIXEL_0004,0.7870347533187664,6.988099243540066
1572,cocoa,1756,3517,3733,1654,2132,3128,3473,3342,2380,2023-11-14,PIXEL_0004,0.7870347533187664,6.988099243540066
1432,cocoa,1711,3228,3501,1588,2141,2955,3190,3161,2216,2023-11-29,PIXEL_0004,0.7870347533187664,6.988099243540066
1477,cocoa,1673,3188,3361,1598,2116,2925,3148,3223,2302,2023-12-09,PIXEL_0004,0.7870347533187664,6.988099243540066
1624,cocoa,1785,3344,3523,1768,2206,3008,3286,3306,2431,2023-12-14,PIXEL_0004,0.7870347533187664,6.988099243540066
1508,cocoa,1725,3222,3442,1708,2143,2866,3080,3320,2415,2023-12-19,PIXEL_0004,0.7870347533187664,6.988099243540066
1600,cocoa,1766,3255,3415,1782,2208,2828,3138,3378,2497,2023-12-24,PIXEL_0004,0.7870347533187664,6.988099243540066
1470,cocoa,1770,3294,3579,1870,2346,2930,3186,3580,2571,2023-12-29,PIXEL_0004,0.7870347533187664,6.988099243540066
406,cocoa,616,2912,2955,520,909,2114,2714,1985,1056,2022-01-03,PIXEL_0005,1.1018036838579537,6.783461617139454
465,cocoa,697,2832,3138,751,1198,2331,2760,2264,1287,2022-01-08,PIXEL_0005,1.1018036838579537,6.783461617139454
506,cocoa,709,2894,2885,735,1105,2134,2578,2269,1303,2022-01-23,PIXEL_0005,1.1018036838579537,6.783461617139454
2650,cocoa,2808,4188,4345,2876,3270,3788,4058,4135,2970,2022-02-07,PIXEL_0005,1.1018036838579537,6.783461617139454
1750,cocoa,1863,3290,3501,1880,2217,2883,3237,3375,2474,2022-02-12,PIXEL_0005,1.1018036838579537,6.783461617139454
1322,cocoa,1574,3116,3385,1611,2015,2769,3083,3182,2291,2022-02-17,PIXEL_0005,1.1018036838579537,6.783461617139454
1534,cocoa,1722,3604,3817,1766,2209,3154,3567,3573,2566,2022-02-22,PIXEL_0005,1.1018036838579537,6.783461617139454
1506,cocoa,1751,3740,4045,1702,2198,3283,3753,3521,2505,2022-03-04,PIXEL_0005,1.1018036838579537,6.783461617139454
1162,cocoa,1508,3430,3550,1469,1890,3013,3319,2897,2127,2022-03-09,PIXEL_0005,1.1018036838579537,6.783461617139454
2804,cocoa,2986,5008,5234,2854,3128,4402,4989,4017,3016,2022-04-23,PIXEL_0005,1.1018036838579537,6.783461617139454
1529,cocoa,1800,4988,5358,1637,2203,4261,5073,3433,2297,2022-05-08,PIXEL_0005,1.1018036838579537,6.783461617139454
1324,cocoa,1510,4560,4909,1335,1834,3793,4674,3030,2032,2022-05-13,PIXEL_0005,1.1018036838579537,6.783461617139454
1348,cocoa,1534,4560,4867,1356,1852,3785,4638,3041,2043,2022-05-13,PIXEL_0005,1.1018036838579537,6.783461617139454
1238,cocoa,1474,4860,5062,1231,1836,4010,4919,3075,2002,2022-05-23,PIXEL_0005,1.1018036838579537,6.783461617139454
1414,cocoa,1612,4860,5105,1382,1880,3930,4808,3119,2013,2022-06-02,PIXEL_0005,1.1018036838579537,6.783461617139454
2132,cocoa,2126,4440,4687,1918,2242,3681,4435,2977,2028,2022-07-22,PIXEL_0005,1.1018036838579537,6.783461617139454
1339,cocoa,1541,4756,4894,1354,1851,3777,4623,3034,1947,2022-08-06,PIXEL_0005,1.1018036838579537,6.783461617139454
1396,cocoa,1594,4520,4848,1514,1910,3523,4474,3041,1994,2022-08-11,PIXEL_0005,1.1018036838579537,6.783461617139454
2444,cocoa,2488,4776,4709,2180,2455,3934,4517,3251,2204,2022-10-20,PIXEL_0005,1.1018036838579537,6.783461617139454
1704,cocoa,1893,5092,5097,1706,2541,4200,4801,3521,2396,2022-12-14,PIXEL_0005,1.1018036838579537,6.783461617139454
1406,cocoa,1544,4284,4272,1388,1791,3361,4017,2793,1801,2022-12-19,PIXEL_0005,1.1018036838579537,6.783461617139454
1436,cocoa,1628,4216,4232,1504,1946,3377,3942,2972,1994,2022-12-29,PIXEL_0005,1.1018036838579537,6.783461617139454
1622,cocoa,1908,4046,4065,1910,2350,3403,3754,3322,2312,2023-01-03,PIXEL_0005,1.1018036838579537,6.783461617139454
1507,cocoa,1732,3886,4025,1778,2212,3311,3803,3319,2296,2023-01-08,PIXEL_0005,1.1018036838579537,6.783461617139454
1788,cocoa,1920,3966,3971,1954,2394,3315,3622,3369,2403,2023-01-13,PIXEL_0005,1.1018036838579537,6.783461617139454
1444,cocoa,1653,3470,3496,1652,2019,2836,3175,3211,2299,2023-01-18,PIXEL_0005,1.1018036838579537,6.783461617139454
3144,cocoa,3044,3938,3802,3070,3329,3656,3683,4100,3058,2023-02-12,PIXEL_0005,1.1018036838579537,6.783461617139454
2690,cocoa,2844,3946,4054,2904,3183,3623,3880,4037,3112,2023-02-17,PIXEL_0005,1.1018036838579537,6.783461617139454
1464,cocoa,1675,3414,3642,1708,2174,2938,3290,3466,2495,2023-03-04,PIXEL_0005,1.1018036838579537,6.783461617139454
1420,cocoa,1648,3558,3719,1583,1994,3056,3501,2744,2010,2023-03-29,PIXEL_0005,1.1018036838579537,6.783461617139454
1406,cocoa,1624,3522,3694,1570,1986,3034,3476,2733,2007,2023-03-29,PIXEL_0005,1.1018036838579537,6.783461617139454
2054,cocoa,2134,3182,3561,2136,2403,3002,3319,2741,2179,2023-04-13,PIXEL_0005,1.1018036838579537,6.783461617139454
1631,cocoa,1804,5319,5068,1676,2384,4161,4915,3591,2711,2023-05-08,PIXEL_0005,1.1018036838579537,6.783461617139454
1279,cocoa,1544,5172,5505,1351,1944,4336,5172,3295,2081,2023-06-12,PIXEL_0005,1.1018036838579537,6.783461617139454
1780,cocoa,1926,5444,6003,1676,2275,4554,5663,3581,2353,2023-06-27,PIXEL_0005,1.1018036838579537,6.783461617139454
1505,cocoa,1661,5324,5541,1375,1909,4099,5181,3329,2073,2023-09-25,PIXEL_0005,1.1018036838579537,6.783461617139454
1238,cocoa,1476,4940,4971,1249,1820,3994,4815,3104,1924,2023-09-30,PIXEL_0005,1.1018036838579537,6.783461617139454
1822,cocoa,1913,4644,5023,1677,2167,3823,4678,2968,2012,2023-10-15,PIXEL_0005,1.1018036838579537,6.783461617139454
2938,cocoa,2952,5384,5450,2626,2875,4548,5128,3653,2335,2023-10-20,PIXEL_0005,1.1018036838579537,6.783461617139454
4340,cocoa,4388,6236,6539,4232,4808,5856,6282,5462,4680,2023-11-04,PIXEL_0005,1.1018036838579537,6.783461617139454
1342,cocoa,1550,4456,4602,1390,1892,3596,4294,2844,1854,2023-11-29,PIXEL_0005,1.1018036838579537,6.783461617139454
1491,cocoa,1668,4752,4893,1470,1992,3795,4466,3036,1943,2023-12-09,PIXEL_0005,1.1018036838579537,6.783461617139454
1516,cocoa,1661,4368,4391,1560,1983,3426,4050,2943,1970,2023-12-14,PIXEL_0005,1.1018036838579537,6.783461617139454
1386,cocoa,1539,4300,4269,1405,1836,3366,3961,2845,1888,2023-12-19,PIXEL_0005,1.1018036838579537,6.783461617139454
1432,cocoa,1588,4160,4114,1502,1901,3177,3799,2934,2000,2023-12-24,PIXEL_0005,1.1018036838579537,6.783461617139454
1302,cocoa,1600,4176,4210,1568,2041,3346,3810,3099,2085,2023-12-29,PIXEL_0005,1.1018036838579537,6.783461617139454
445,cocoa,625,2911,3029,503,916,2203,2781,1811,934,2022-01-03,PIXEL_0006,0.9598373124022512,7.199518847818139
478,cocoa,653,2888,2994,532,927,2185,2754,1810,935,2022-01-03,PIXEL_0006,0.9598373124022512,7.199518847818139
308,cocoa,651,2874,3179,604,1074,2325,2793,2053,1097,2022-01-08,PIXEL_0006,0.9598373124022512,7.199518847818139
292,cocoa,641,2878,3179,597,1068,2335,2808,2061,1097,2022-01-08,PIXEL_0006,0.9598373124022512,7.199518847818139
325,cocoa,567,2986,3000,570,997,2212,2738,2013,1094,2022-01-23,PIXEL_0006,0.9598373124022512,7.199518847818139
304,cocoa,557,2996,2990,561,985,2201,2728,2007,1089,2022-01-23,PIXEL_0006,0.9598373124022512,7.199518847818139
1880,cocoa,1990,3188,3383,2004,2306,2883,3102,3149,2300,2022-01-28,PIXEL_0006,0.9598373124022512,7.199518847818139
1834,cocoa,1965,3202,3403,1985,2293,2891,3118,3163,2303,2022-01-28,PIXEL_0006,0.9598373124022512,7.199518847818139
1498,cocoa,1684,3474,3476,1720,2058,2877,3264,3268,2388,2022-02-02,PIXEL_0006,0.9598373124022512,7.199518847818139
1532,cocoa,1708,3461,3464,1744,2075,2874,3254,3264,2390,2022-02-02,PIXEL_0006,0.9598373124022512,7.199518847818139
1884,cocoa,1998,3370,3601,2034,2408,2960,3312,3531,2646,2022-02-12,PIXEL_0006,0.9598373124022512,7.199518847818139
1849,cocoa,1979,3408,3649,2020,2411,2987,3347,3560,2655,2022-02-12,PIXEL_0006,0.9598373124022512,7.199518847818139
